City,Country,Cuisine,Restaurant_Count,Avg_Rating,Avg_Popularity,Avg_Reviews,Avg_Price_Level,Avg_Menu_Price,Income_Level,COL_Index,Cuisine_Diversity,Total_City_Restaurants,Supply_Share_Pct,Demand_Score,Whitespace_Opportunity_Score,Market_Classification
London,United Kingdom,Pizza,45,3.6711111111111108,50.733333333333334,2749.511111111111,2.6222222222222222,57.712888888888884,50000,90,0.837,520,8.653846153846153,67.12702956639421,10.458670833424781,"⚔️ Red Ocean / Saturated Core (High Demand, High Supply)"
London,United Kingdom,Thai,49,3.5571428571428574,55.35510204081633,2695.3469387755104,2.4693877551020407,54.013673469387754,50000,90,0.837,520,9.423076923076923,68.70454582981027,7.400961612198641,"⚔️ Red Ocean / Saturated Core (High Demand, High Supply)"
Los Angeles,USA,American,45,3.588888888888889,52.577777777777776,2505.0,2.6,58.730222222222224,75000,95,0.526,492,9.146341463414634,67.3239371947306,8.370842020537431,"⚔️ Red Ocean / Saturated Core (High Demand, High Supply)"
Los Angeles,USA,Brazilian,24,3.3791666666666664,51.85,3059.75,2.5,55.94833333333333,75000,95,0.526,492,4.878048780487805,66.2,30.730679011581003,"🔥 High Opportunity Whitespace (High Demand, Low Supply)"
Los Angeles,USA,Burger,42,3.8452380952380953,52.28333333333334,2363.8571428571427,2.4523809523809526,54.17380952380953,75000,95,0.526,492,8.536585365853659,68.57036156406139,11.22075482288365,"⚔️ Red Ocean / Saturated Core (High Demand, High Supply)"
Los Angeles,USA,Chinese,50,3.5239999999999996,56.998000000000005,2848.84,2.32,51.663000000000004,75000,95,0.526,492,10.16260162601626,69.46509459820085,4.684730032067968,"⚔️ Red Ocean / Saturated Core (High Demand, High Supply)"
Los Angeles,USA,French,50,3.366,45.786,2490.4,2.54,58.075,75000,95,0.526,492,10.16260162601626,62.57615540933454,4.220139571292754,"📉 Declining / Overcrowded (Low Demand, High Supply)"
Los Angeles,USA,Indian,49,3.5714285714285716,45.91428571428572,2602.9795918367345,2.5918367346938775,59.5630612244898,75000,95,0.526,492,9.959349593495935,63.982996281230996,4.983026711776586,"📉 Declining / Overcrowded (Low Demand, High Supply)"
Los Angeles,USA,Italian,39,3.7230769230769227,46.15897435897436,2275.25641025641,2.41025641025641,54.95461538461539,75000,95,0.526,492,7.926829268292683,64.68006560059953,13.348831574721844,"🧪 Niche / Emerging Market (Low Demand, Low Supply)"
Los Angeles,USA,Japanese,28,3.5964285714285715,50.378571428571426,2682.5714285714284,2.4642857142857144,54.87285714285714,75000,95,0.526,492,5.691056910569105,66.44016053187251,25.837813081949502,"🔥 High Opportunity Whitespace (High Demand, Low Supply)"
Los Angeles,USA,Mediterranean,41,3.451219512195122,47.797560975609755,2526.731707317073,2.707317073170732,57.70682926829269,75000,95,0.526,492,8.333333333333332,64.12932770672418,11.384112869774702,"📉 Declining / Overcrowded (Low Demand, High Supply)"
Los Angeles,USA,Mexican,45,3.58,42.60888888888889,2808.711111111111,2.488888888888889,53.702666666666666,75000,95,0.526,492,9.146341463414634,62.57120276545972,7.779902293439748,"📉 Declining / Overcrowded (Low Demand, High Supply)"
Los Angeles,USA,Pizza,43,3.672093023255814,57.769767441860466,2683.6279069767443,2.395348837209302,52.701860465116276,75000,95,0.526,492,8.739837398373984,70.59072602668266,10.5985568944305,"⚔️ Red Ocean / Saturated Core (High Demand, High Supply)"
Los Angeles,USA,Thai,36,3.552777777777778,49.09166666666667,2906.6666666666665,2.5,58.21944444444445,75000,95,0.526,492,7.317073170731707,65.73464950757473,16.585561390009364,"🔥 High Opportunity Whitespace (High Demand, Low Supply)"
Manchester,United Kingdom,American,45,3.6466666666666665,47.611111111111114,2644.8444444444444,2.5555555555555554,56.50844444444445,35000,75,0.585,499,9.01803607214429,65.32257979568607,8.642547563566522,"📉 Declining / Overcrowded (Low Demand, High Supply)"
Manchester,United Kingdom,Brazilian,39,3.441025641025641,52.94102564102564,2564.74358974359,2.2051282051282053,49.470512820512816,35000,75,0.585,499,7.8156312625250495,66.67708898959248,14.304064025213316,"🔥 High Opportunity Whitespace (High Demand, Low Supply)"
Manchester,United Kingdom,Burger,36,3.408333333333333,58.30555555555556,2823.9166666666665,2.3333333333333335,50.76083333333333,35000,75,0.585,499,7.214428857715431,69.4029846803443,18.068375714360307,"🔥 High Opportunity Whitespace (High Demand, Low Supply)"
Manchester,United Kingdom,Chinese,33,3.242424242424242,48.736363636363635,2523.909090909091,2.696969696969697,61.446363636363635,35000,75,0.585,499,6.613226452905812,63.34317340169509,19.57409588272901,"🧪 Niche / Emerging Market (Low Demand, Low Supply)"
Manchester,United Kingdom,French,45,3.5266666666666664,51.30222222222222,2339.733333333333,2.4,52.96066666666667,35000,75,0.585,499,9.01803607214429,66.14282843547325,8.75107110788281,"⚔️ Red Ocean / Saturated Core (High Demand, High Supply)"
Manchester,United Kingdom,Indian,35,3.751428571428572,46.42857142857143,2681.7428571428572,2.4571428571428573,54.88914285714286,35000,75,0.585,499,7.014028056112225,65.39439106093913,18.065580165263302,"🧪 Niche / Emerging Market (Low Demand, Low Supply)"
Manchester,United Kingdom,Italian,46,3.597826086956522,51.19130434782609,2847.586956521739,2.3043478260869565,50.96434782608696,35000,75,0.585,499,9.218436873747494,67.00360744785003,8.035875130746765,"⚔️ Red Ocean / Saturated Core (High Demand, High Supply)"
Manchester,United Kingdom,Japanese,46,3.523913043478261,54.27826086956522,2679.608695652174,2.282608695652174,51.15826086956522,35000,75,0.585,499,9.218436873747494,67.95215958318998,8.149636863956843,"⚔️ Red Ocean / Saturated Core (High Demand, High Supply)"
Manchester,United Kingdom,Mediterranean,51,3.411764705882353,47.51568627450981,2510.764705882353,2.549019607843137,57.91705882352941,35000,75,0.585,499,10.220440881763528,63.73587173959335,4.11489772865308,"📉 Declining / Overcrowded (Low Demand, High Supply)"
Manchester,United Kingdom,Mexican,48,3.5854166666666667,49.37708333333333,2662.5625,2.6041666666666665,58.74875,35000,75,0.585,499,9.619238476953909,65.85469658744134,6.350672100871852,"⚔️ Red Ocean / Saturated Core (High Demand, High Supply)"
Manchester,United Kingdom,Pizza,37,3.3675675675675674,48.71621621621622,2173.054054054054,2.4054054054054053,56.8318918918919,35000,75,0.585,499,7.414829659318638,63.7111620701725,15.592812180462984,"🧪 Niche / Emerging Market (Low Demand, Low Supply)"
Manchester,United Kingdom,Thai,38,3.4631578947368418,43.88157894736842,2770.2631578947367,2.6052631578947367,60.15236842105263,35000,75,0.585,499,7.615230460921844,62.47216242493437,14.335425415464131,"🧪 Niche / Emerging Market (Low Demand, Low Supply)"
Mumbai,India,American,33,3.672727272727273,45.869696969696975,2740.939393939394,2.3636363636363638,52.20242424242424,15000,40,0.907,474,6.962025316455696,64.69713084746977,18.14347128560079,"🧪 Niche / Emerging Market (Low Demand, Low Supply)"
Mumbai,India,Brazilian,36,3.5888888888888886,46.34722222222222,2478.8055555555557,2.8333333333333335,63.520833333333336,15000,40,0.907,474,7.59493670886076,64.18247660919994,14.826196906135953,"🧪 Niche / Emerging Market (Low Demand, Low Supply)"
Mumbai,India,Burger,37,3.4486486486486485,43.62972972972973,2716.5135135135133,2.6486486486486487,60.953783783783784,15000,40,0.907,474,7.805907172995781,62.21037869182921,13.390452404293253,"🧪 Niche / Emerging Market (Low Demand, Low Supply)"
Mumbai,India,Chinese,36,3.4388888888888887,56.81666666666667,2630.1111111111113,2.6944444444444446,58.900000000000006,15000,40,0.907,474,7.59493670886076,68.66477674423663,15.861611366676232,"🔥 High Opportunity Whitespace (High Demand, Low Supply)"
Mumbai,India,French,41,3.7170731707317075,46.52926829268293,2484.1463414634145,2.7560975609756095,64.64024390243902,15000,40,0.907,474,8.649789029535865,65.04796612379417,10.1522366695149,"📉 Declining / Overcrowded (Low Demand, High Supply)"
Mumbai,India,Indian,34,3.6323529411764706,43.620588235294115,2299.0882352941176,2.3823529411764706,51.76911764705883,15000,40,0.907,474,7.172995780590717,62.89248124718087,16.578758522182333,"🧪 Niche / Emerging Market (Low Demand, Low Supply)"
Mumbai,India,Italian,43,3.66046511627907,45.57674418604651,2193.093023255814,2.744186046511628,62.900232558139535,15000,40,0.907,474,9.071729957805907,63.92167362727855,8.24274747219371,"📉 Declining / Overcrowded (Low Demand, High Supply)"
Mumbai,India,Japanese,44,3.4886363636363638,50.334090909090904,2900.818181818182,2.6363636363636362,58.69227272727273,15000,40,0.907,474,9.282700421940929,65.96599614211684,7.655391031369508,"⚔️ Red Ocean / Saturated Core (High Demand, High Supply)"
Mumbai,India,Mediterranean,36,3.5,50.97777777777778,2732.777777777778,2.25,51.20583333333334,15000,40,0.907,474,7.59493670886076,66.20737958178034,15.293950906501122,"🔥 High Opportunity Whitespace (High Demand, Low Supply)"
Mumbai,India,Mexican,47,3.423404255319149,52.08510638297872,2460.6170212765956,2.6382978723404253,58.24170212765958,15000,40,0.907,474,9.915611814345992,66.04016722633457,5.295885673751157,"⚔️ Red Ocean / Saturated Core (High Demand, High Supply)"
Mumbai,India,Pizza,43,3.453488372093023,53.32093023255814,2567.9767441860463,2.2325581395348837,48.71953488372093,15000,40,0.907,474,9.071729957805907,66.94495563665151,8.632601941364758,"⚔️ Red Ocean / Saturated Core (High Demand, High Supply)"
Mumbai,India,Thai,44,3.5090909090909093,44.461363636363636,2793.5,2.477272727272727,53.89090909090908,15000,40,0.907,474,9.282700421940929,63.058459079797316,7.3179697165711675,"📉 Declining / Overcrowded (Low Demand, High Supply)"
New York,USA,American,37,3.5081081081081082,50.38648648648648,2235.2162162162163,2.4054054054054053,54.72405405405405,85000,100,0.991,488,7.581967213114754,65.45978748961522,15.185450385215228,"🧪 Niche / Emerging Market (Low Demand, Low Supply)"
New York,USA,Brazilian,38,3.6368421052631574,42.078947368421055,2125.7631578947367,2.789473684210526,63.36052631578947,85000,100,0.991,488,7.786885245901639,61.95337463640384,13.4222004176898,"🧪 Niche / Emerging Market (Low Demand, Low Supply)"
New York,USA,Burger,44,3.3954545454545455,47.80681818181818,2475.7954545454545,2.5,57.325,85000,100,0.991,488,9.01639344262295,63.74864206428216,8.440878370544015,"📉 Declining / Overcrowded (Low Demand, High Supply)"
New York,USA,Chinese,40,3.4475000000000002,50.11,2681.575,2.675,59.596000000000004,85000,100,0.991,488,8.19672131147541,65.41137800493516,12.235611277909317,"🧪 Niche / Emerging Market (Low Demand, Low Supply)"
New York,USA,French,33,3.533333333333333,57.70909090909091,2346.909090909091,2.484848484848485,56.052121212121214,85000,100,0.991,488,6.762295081967213,69.3938898773289,20.588429602394584,"🔥 High Opportunity Whitespace (High Demand, Low Supply)"
New York,USA,Indian,42,3.6761904761904765,58.37619047619048,2575.9285714285716,2.642857142857143,61.15119047619047,85000,100,0.991,488,8.60655737704918,70.81649932513567,11.256154020584184,"⚔️ Red Ocean / Saturated Core (High Demand, High Supply)"
New York,USA,Italian,37,3.4972972972972975,41.38108108108108,3031.864864864865,2.5405405405405403,56.42297297297298,85000,100,0.991,488,7.581967213114754,61.65151884790951,14.302003054724466,"🧪 Niche / Emerging Market (Low Demand, Low Supply)"
New York,USA,Japanese,50,3.458,44.611999999999995,2376.4,2.54,57.3424,85000,100,0.991,488,10.245901639344263,62.424447398669685,3.9519675708307873,"📉 Declining / Overcrowded (Low Demand, High Supply)"
New York,USA,Mediterranean,43,3.448837209302326,48.02093023255814,2245.3255813953488,2.488372093023256,54.416046511627904,85000,100,0.991,488,8.811475409836065,63.93262325366525,9.300702416028392,"📉 Declining / Overcrowded (Low Demand, High Supply)"
New York,USA,Mexican,42,3.5738095238095235,54.769047619047626,2810.5476190476193,2.7142857142857144,60.83976190476191,85000,100,0.991,488,8.60655737704918,68.61576743540255,10.906351681511843,"⚔️ Red Ocean / Saturated Core (High Demand, High Supply)"
New York,USA,Pizza,40,3.4075,49.152499999999996,2712.375,2.5,56.3495,85000,100,0.991,488,8.19672131147541,64.72107431127351,12.106485613277826,"🧪 Niche / Emerging Market (Low Demand, Low Supply)"
New York,USA,Thai,42,3.511904761904762,53.040476190476184,2638.785714285714,2.4285714285714284,54.032380952380954,85000,100,0.991,488,8.60655737704918,67.22297844386284,10.68497039951757,"⚔️ Red Ocean / Saturated Core (High Demand, High Supply)"
Osaka,Japan,American,43,3.488372093023256,49.97674418604651,1939.0232558139535,2.441860465116279,56.51372093023256,40000,80,0.984,525,8.190476190476192,64.78245605057886,12.146471718592577,"🧪 Niche / Emerging Market (Low Demand, Low Supply)"
Osaka,Japan,Brazilian,52,3.7057692307692305,53.465384615384615,2353.4615384615386,2.519230769230769,56.60942307692308,40000,80,0.984,525,9.904761904761905,68.31359636504457,5.51760385538902,"⚔️ Red Ocean / Saturated Core (High Demand, High Supply)"
Osaka,Japan,Burger,46,3.4391304347826086,47.14782608695653,2337.413043478261,2.608695652173913,57.746956521739136,40000,80,0.984,525,8.761904761904763,63.53794174173275,9.448022659157994,"📉 Declining / Overcrowded (Low Demand, High Supply)"
Osaka,Japan,Chinese,43,3.486046511627907,50.77209302325581,2312.8837209302324,2.4186046511627906,54.003488372093024,40000,80,0.984,525,8.190476190476192,65.6052955934247,12.300751099854587,"🔥 High Opportunity Whitespace (High Demand, Low Supply)"
Osaka,Japan,French,49,3.3632653061224493,52.416326530612245,2761.5714285714284,2.5714285714285716,56.996734693877556,40000,80,0.984,525,9.333333333333334,66.13235326296846,7.474446523966537,"⚔️ Red Ocean / Saturated Core (High Demand, High Supply)"
Osaka,Japan,Indian,37,3.472972972972973,40.76216216216216,2174.3513513513512,2.6486486486486487,61.841351351351356,40000,80,0.984,525,7.0476190476190474,60.368053917696216,16.514653566264705,"🧪 Niche / Emerging Market (Low Demand, Low Supply)"
Osaka,Japan,Italian,46,3.4239130434782608,42.797826086956526,2488.2391304347825,2.217391304347826,49.38239130434783,40000,80,0.984,525,8.761904761904763,61.427384583348,9.13418511092703,"📉 Declining / Overcrowded (Low Demand, High Supply)"
Osaka,Japan,Japanese,50,3.562,56.16,2627.38,2.3,51.9938,40000,80,0.984,525,9.523809523809524,69.0725222576657,7.036659567784844,"⚔️ Red Ocean / Saturated Core (High Demand, High Supply)"
Osaka,Japan,Mediterranean,32,3.171875,43.903125,2600.8125,2.78125,66.0571875,40000,80,0.984,525,6.095238095238095,60.57801992171989,21.391910504565523,"🧪 Niche / Emerging Market (Low Demand, Low Supply)"
Osaka,Japan,Mexican,42,3.3214285714285716,57.921428571428564,2462.809523809524,2.380952380952381,50.73571428571429,40000,80,0.984,525,8.0,68.3486925906312,13.743590769908192,"🔥 High Opportunity Whitespace (High Demand, Low Supply)"
Osaka,Japan,Pizza,41,3.680487804878049,52.96341463414634,2506.170731707317,2.6341463414634148,59.968536585365854,40000,80,0.984,525,7.809523809523809,68.067512931998,14.633005122295138,"🔥 High Opportunity Whitespace (High Demand, Low Supply)"
Osaka,Japan,Thai,44,3.4136363636363636,51.125,2441.5,2.727272727272727,61.77272727272727,40000,80,0.984,525,8.380952380952381,65.48207994309031,11.40911172156641,"📉 Declining / Overcrowded (Low Demand, High Supply)"
Rio de Janeiro,Brazil,American,39,3.5307692307692307,50.08717948717949,1859.923076923077,2.641025641025641,58.42692307692308,11000,55,0.546,498,7.83132530120482,64.98833072566103,13.866658720767747,"🧪 Niche / Emerging Market (Low Demand, Low Supply)"
Rio de Janeiro,Brazil,Brazilian,44,3.3227272727272723,54.28409090909091,2356.068181818182,2.227272727272727,48.29772727272727,11000,55,0.546,498,8.835341365461847,66.42745489901962,9.561146758852662,"⚔️ Red Ocean / Saturated Core (High Demand, High Supply)"
Rio de Janeiro,Brazil,Burger,44,3.536363636363636,46.95681818181818,2656.840909090909,2.5681818181818183,55.708181818181814,11000,55,0.546,498,8.835341365461847,64.34488750361487,9.261395209844267,"📉 Declining / Overcrowded (Low Demand, High Supply)"
Rio de Janeiro,Brazil,Chinese,41,3.7170731707317075,52.69268292682927,2556.121951219512,2.097560975609756,47.97560975609756,11000,55,0.546,498,8.23293172690763,68.20081563718364,12.583862996904488,"🔥 High Opportunity Whitespace (High Demand, Low Supply)"
Rio de Janeiro,Brazil,French,44,3.4863636363636363,45.65681818181818,2774.6363636363635,2.272727272727273,50.98204545454546,11000,55,0.546,498,8.835341365461847,63.50294554654572,9.14021142181248,"📉 Declining / Overcrowded (Low Demand, High Supply)"
Rio de Janeiro,Brazil,Indian,40,3.6700000000000004,45.1925,2359.7,2.475,56.013250000000006,11000,55,0.546,498,8.032128514056225,63.96913222640652,12.714956556299335,"🧪 Niche / Emerging Market (Low Demand, Low Supply)"
Rio de Janeiro,Brazil,Italian,28,3.310714285714286,68.88928571428572,2544.75,2.392857142857143,54.69571428571429,11000,55,0.546,498,5.622489959839357,73.84985767647353,29.17571147266333,"🔥 High Opportunity Whitespace (High Demand, Low Supply)"
Rio de Janeiro,Brazil,Japanese,32,3.21875,40.925,2377.6875,2.75,61.196875,11000,55,0.546,498,6.425702811244979,59.14679647268889,19.20849639766405,"🧪 Niche / Emerging Market (Low Demand, Low Supply)"
Rio de Janeiro,Brazil,Mediterranean,55,3.4490909090909088,50.85636363636363,2406.5272727272727,2.2181818181818183,52.374545454545455,11000,55,0.546,498,11.04417670682731,65.52455291158182,1.867617458472463,"📉 Declining / Overcrowded (Low Demand, High Supply)"
Rio de Janeiro,Brazil,Mexican,40,3.6625,49.8,2365.3,2.6,56.910000000000004,11000,55,0.546,498,8.032128514056225,66.23378615361271,13.165095166864898,"🔥 High Opportunity Whitespace (High Demand, Low Supply)"
Rio de Janeiro,Brazil,Pizza,42,3.511904761904762,57.93095238095238,2453.0,2.9523809523809526,66.15357142857142,11000,55,0.546,498,8.433734939759036,69.48637097952516,11.85540652134318,"⚔️ Red Ocean / Saturated Core (High Demand, High Supply)"
Rio de Janeiro,Brazil,Thai,49,3.559183673469388,50.634693877551015,2499.734693877551,2.142857142857143,48.53224489795918,11000,55,0.546,498,9.839357429718875,66.16892303158129,5.576398829931655,"⚔️ Red Ocean / Saturated Core (High Demand, High Supply)"
Sao Paulo,Brazil,American,42,3.4547619047619045,38.68333333333334,2261.190476190476,2.4523809523809526,56.424523809523805,12000,50,0.811,493,8.519269776876268,59.31690950971674,9.77579772167819,"📉 Declining / Overcrowded (Low Demand, High Supply)"
Sao Paulo,Brazil,Brazilian,34,3.179411764705882,50.773529411764706,2366.6470588235293,2.6470588235294117,59.06588235294117,12000,50,0.811,493,6.896551724137931,63.82343953037583,18.236338627147884,"🧪 Niche / Emerging Market (Low Demand, Low Supply)"
Sao Paulo,Brazil,Burger,33,3.675757575757576,53.71515151515151,2844.151515151515,2.0303030303030303,45.233636363636364,12000,50,0.811,493,6.693711967545639,68.73011303343888,20.77986922820728,"🔥 High Opportunity Whitespace (High Demand, Low Supply)"
Sao Paulo,Brazil,Chinese,40,3.1925,50.3625,2504.55,2.475,57.40725,12000,50,0.811,493,8.113590263691684,63.83751748716682,12.31690323080971,"🧪 Niche / Emerging Market (Low Demand, Low Supply)"
Sao Paulo,Brazil,French,37,3.42972972972973,57.2054054054054,2511.5945945945946,2.2162162162162162,51.09108108108108,12000,50,0.811,493,7.505070993914807,68.68934459538896,16.33597842735745,"🔥 High Opportunity Whitespace (High Demand, Low Supply)"
Sao Paulo,Brazil,Indian,39,3.3923076923076927,49.146153846153844,2435.358974358974,2.41025641025641,54.15179487179488,12000,50,0.811,493,7.910750507099391,64.35841204107447,13.357825596648675,"🧪 Niche / Emerging Market (Low Demand, Low Supply)"
Sao Paulo,Brazil,Italian,48,3.2708333333333335,49.800000000000004,2485.9166666666665,2.7083333333333335,62.62125,12000,50,0.811,493,9.73630831643002,64.00766736648183,5.754266315829507,"📉 Declining / Overcrowded (Low Demand, High Supply)"
Sao Paulo,Brazil,Japanese,38,3.1526315789473682,49.21842105263158,2602.0,2.4210526315789473,54.22157894736842,12000,50,0.811,493,7.707910750507099,63.121344438576074,14.045587398520468,"🧪 Niche / Emerging Market (Low Demand, Low Supply)"
Sao Paulo,Brazil,Mediterranean,37,3.4405405405405403,41.627027027027026,2496.4864864864867,2.4324324324324325,53.52891891891892,12000,50,0.811,493,7.505070993914807,60.949992138681594,14.495374247492053,"🧪 Niche / Emerging Market (Low Demand, Low Supply)"
Sao Paulo,Brazil,Mexican,48,3.4895833333333335,45.24166666666667,2657.7708333333335,2.5833333333333335,58.75625,12000,50,0.811,493,9.73630831643002,63.20750159563917,5.6823317003110745,"📉 Declining / Overcrowded (Low Demand, High Supply)"
Sao Paulo,Brazil,Pizza,51,3.6137254901960785,56.431372549019606,2218.6470588235293,2.3137254901960786,52.62725490196078,12000,50,0.811,493,10.344827586206897,69.09740338334478,4.043257807689489,"⚔️ Red Ocean / Saturated Core (High Demand, High Supply)"
Sao Paulo,Brazil,Thai,46,3.639130434782609,46.98478260869565,2291.086956521739,2.1956521739130435,48.36978260869566,12000,50,0.811,493,9.330628803245435,64.60656019641148,7.312403357906008,"📉 Declining / Overcrowded (Low Demand, High Supply)"
Tokyo,Japan,American,41,3.6414634146341465,58.821951219512194,2274.243902439024,2.7804878048780486,61.04243902439024,45000,85,0.547,502,8.167330677290837,70.5207643615588,13.337594416921641,"🔥 High Opportunity Whitespace (High Demand, Low Supply)"
Tokyo,Japan,Brazilian,38,3.7184210526315793,56.46315789473684,2165.1315789473683,2.0526315789473686,47.38789473684211,45000,85,0.547,502,7.569721115537849,69.68065696157963,16.229223533478827,"🔥 High Opportunity Whitespace (High Demand, Low Supply)"
Tokyo,Japan,Burger,39,3.548717948717949,56.94871794871795,2301.4871794871797,2.6153846153846154,59.61871794871795,45000,85,0.547,502,7.768924302788845,69.05733366158853,15.053103604698055,"🔥 High Opportunity Whitespace (High Demand, Low Supply)"
Tokyo,Japan,Chinese,41,3.3317073170731706,45.98048780487805,2673.0975609756097,2.4634146341463414,56.16609756097561,45000,85,0.547,502,8.167330677290837,62.64397887405062,11.847857725996807,"🧪 Niche / Emerging Market (Low Demand, Low Supply)"
Tokyo,Japan,French,49,3.5857142857142854,52.25714285714285,2734.3061224489797,2.5306122448979593,54.22775510204082,45000,85,0.547,502,9.760956175298805,67.3627404957383,5.964523068711745,"⚔️ Red Ocean / Saturated Core (High Demand, High Supply)"
Tokyo,Japan,Indian,50,3.58,55.58,2263.48,2.6,58.3142,45000,85,0.547,502,9.9601593625498,68.51919201885998,5.333390220101585,"⚔️ Red Ocean / Saturated Core (High Demand, High Supply)"
